case_id,activity,timestamp,resource,batch_size
BATCH_00024,Shipment,2023-10-01 07:05:58.440412,Worker B,3021
BATCH_00025,Raw Material Arrival,2023-09-30 17:55:46.404686,Warehouse Staff 1,3925
BATCH_00025,Raw Material Arrival,2023-09-30 18:03:03.425635,Warehouse Staff 1,3925
BATCH_00025,Quality Check (Raw Material),2023-09-30 18:31:46.118623,Warehouse Staff 1,3925
BATCH_00025,Storage (Raw Material),2023-09-30 19:26:56.600751,Machine Y,3925
BATCH_00025,Material Allocation,2023-09-30 20:04:09.559277,Machine X,3925
BATCH_00025,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3925
BATCH_00025,In-Process Quality Check,2023-10-01 00:48:26.994704,Worker B,3925
BATCH_00025,Assembly/Packaging,2023-10-01 02:37:52.987135,Machine Y,3925
BATCH_00025,Final Quality Check,2023-10-01 03:03:35.350739,Machine Y,3925
BATCH_00025,Storage (Finished Goods),2023-10-01 05:06:52.097557,Machine Y,3925
BATCH_00025,Order Fulfillment,2023-10-01 05:38:33.891500,Worker A,3925
BATCH_00025,Shipment,2023-10-01 06:30:01.405575,Machine X,3925
BATCH_00026,Raw Material Arrival,2023-09-30 20:13:06.138253,Machine X,3885
BATCH_00026,Raw Material Arrival,2023-09-30 20:40:40.372404,Machine X,3885
BATCH_00026,Quality Check (Raw Material),2023-09-30 21:40:21.563607,Worker B,3885
BATCH_00026,Storage (Raw Material),2023-09-30 23:20:25.561290,Warehouse Staff 1,3885
BATCH_00026,REWORK_Material Allocation,2023-09-30 23:45:26.405004,Worker A,3885
BATCH_00026,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3885
BATCH_00026,Quality Check (Raw Material),2023-10-01 00:41:14.101380,Worker B,3885
BATCH_00026,In-Process Quality Check,2023-10-01 01:02:45.430371,Machine Y,3885
BATCH_00026,Storage (Raw Material),2023-10-01 02:13:32.588376,Worker A,3885
BATCH_00026,Material Allocation,2023-10-01 02:34:36.848052,Machine Y,3885
BATCH_00026,REWORK_Assembly/Packaging,2023-10-01 05:30:35.257713,Warehouse Staff 1,3885
BATCH_00026,REWORK_Assembly/Packaging,2023-10-01 07:18:04.412775,Worker A,3885
BATCH_00026,Assembly/Packaging,2023-10-01 10:33:13.673293,Worker A,3885
BATCH_00026,Final Quality Check,2023-10-01 11:04:34.488735,Worker A,3885
BATCH_00026,Storage (Finished Goods),2023-10-01 12:32:03.886250,Machine Y,3885
BATCH_00026,Order Fulfillment,2023-10-01 14:31:21.188401,Warehouse Staff 1,3885
BATCH_00026,Shipment,2023-10-01 14:53:28.033140,Warehouse Staff 1,3885
BATCH_00027,Raw Material Arrival,2023-09-30 20:52:29.858500,Worker B,3064
BATCH_00027,Raw Material Arrival,2023-09-30 20:59:00.388913,Warehouse Staff 1,3064
BATCH_00027,Quality Check (Raw Material),2023-09-30 21:29:31.838150,Machine X,3064
BATCH_00027,Storage (Raw Material),2023-09-30 22:31:59.747801,Machine X,3064
BATCH_00027,Material Allocation,2023-09-30 23:00:48.143642,Warehouse Staff 1,3064
BATCH_00027,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3064
BATCH_00027,In-Process Quality Check,2023-10-01 01:06:52.853844,Machine Y,3064
BATCH_00027,Assembly/Packaging,2023-10-01 04:27:27.274224,Machine X,3064
BATCH_00027,Final Quality Check,2023-10-01 05:41:03.536367,Worker B,3064
BATCH_00027,Storage (Finished Goods),2023-10-01 08:01:46.726587,Machine Y,3064
BATCH_00027,Order Fulfillment,2023-10-01 10:05:19.230910,Machine X,3064
BATCH_00027,Shipment,2023-10-01 10:54:29.205231,Machine Y,3064
BATCH_00028,Raw Material Arrival,2023-09-30 15:56:53.591582,Worker A,3967
BATCH_00028,Raw Material Arrival,2023-09-30 16:25:37.368078,Machine X,3967
BATCH_00028,Quality Check (Raw Material),2023-09-30 17:04:19.252883,Machine Y,3967
BATCH_00028,Storage (Raw Material),2023-09-30 18:30:31.268331,Warehouse Staff 1,3967
BATCH_00028,REWORK_Material Allocation,2023-09-30 18:44:14.078607,Machine Y,3967
BATCH_00028,Quality Check (Raw Material),2023-09-30 19:01:03.066238,Warehouse Staff 1,3967
BATCH_00028,Storage (Raw Material),2023-09-30 19:54:41.150032,Machine X,3967
BATCH_00028,Material Allocation,2023-09-30 20:05:59.581195,Machine Y,3967
BATCH_00028,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3967
BATCH_00028,In-Process Quality Check,2023-10-01 01:28:45.177612,Warehouse Staff 1,3967
BATCH_00028,Assembly/Packaging,2023-10-01 05:06:53.955728,Warehouse Staff 1,3967
BATCH_00028,Final Quality Check,2023-10-01 05:34:34.271577,Warehouse Staff 1,3967
BATCH_00028,Storage (Finished Goods),2023-10-01 07:37:01.938965,Machine Y,3967
BATCH_00028,Order Fulfillment,2023-10-01 09:28:17.283640,Worker A,3967
BATCH_00028,Shipment,2023-10-01 10:10:18.048962,Worker B,3967
BATCH_00029,Raw Material Arrival,2023-09-30 15:58:43.145464,Warehouse Staff 1,3914
BATCH_00029,Raw Material Arrival,2023-09-30 16:21:35.917232,Worker B,3914
BATCH_00029,Quality Check (Raw Material),2023-09-30 16:45:20.649369,Machine X,3914
BATCH_00029,Storage (Raw Material),2023-09-30 17:37:01.107510,Worker A,3914
BATCH_00029,Material Allocation,2023-09-30 17:48:25.852322,Worker A,3914
BATCH_00029,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3914
BATCH_00029,In-Process Quality Check,2023-10-01 01:28:12.021197,Machine Y,3914
BATCH_00029,Assembly/Packaging,2023-10-01 06:26:53.603674,Worker A,3914
BATCH_00029,REWORK_Final Quality Check,2023-10-01 06:54:38.514747,Worker B,3914
BATCH_00029,Final Quality Check,2023-10-01 07:52:04.218911,Worker B,3914
BATCH_00029,Storage (Finished Goods),2023-10-01 09:27:48.408896,Worker B,3914
BATCH_00029,Order Fulfillment,2023-10-01 10:32:38.315347,Machine X,3914
BATCH_00029,Shipment,2023-10-01 11:11:58.098476,Machine Y,3914
BATCH_00030,Raw Material Arrival,2023-09-30 21:03:53.131858,Warehouse Staff 1,2337
BATCH_00030,Raw Material Arrival,2023-09-30 21:17:44.407838,Warehouse Staff 1,2337
BATCH_00030,Quality Check (Raw Material),2023-09-30 21:56:23.335649,Worker B,2337
BATCH_00030,Storage (Raw Material),2023-09-30 23:33:47.104531,Machine Y,2337
BATCH_00030,Material Allocation,2023-09-30 23:59:24.631398,Worker B,2337
BATCH_00030,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,2337
BATCH_00030,In-Process Quality Check,2023-10-01 00:53:49.882329,Warehouse Staff 1,2337
BATCH_00030,Assembly/Packaging,2023-10-01 02:10:15.456563,Worker A,2337
BATCH_00030,Final Quality Check,2023-10-01 02:53:47.376965,Worker A,2337
BATCH_00030,Storage (Finished Goods),2023-10-01 03:46:36.424038,Machine X,2337
BATCH_00030,Order Fulfillment,2023-10-01 05:35:56.213116,Worker A,2337
BATCH_00030,Shipment,2023-10-01 06:21:05.882289,Worker B,2337
BATCH_00031,Raw Material Arrival,2023-09-30 18:21:48.432978,Worker A,4194
BATCH_00031,Raw Material Arrival,2023-09-30 18:32:06.857127,Machine Y,4194
BATCH_00031,Quality Check (Raw Material),2023-09-30 18:48:05.821204,Warehouse Staff 1,4194
BATCH_00031,Storage (Raw Material),2023-09-30 20:07:10.708511,Warehouse Staff 1,4194
BATCH_00031,REWORK_Material Allocation,2023-09-30 20:50:55.155480,Worker A,4194
BATCH_00031,Quality Check (Raw Material),2023-09-30 21:50:49.778218,Machine Y,4194
BATCH_00031,Storage (Raw Material),2023-09-30 22:38:14.218332,Worker A,4194
BATCH_00031,Material Allocation,2023-09-30 23:19:08.697931,Worker B,4194
BATCH_00031,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,4194
BATCH_00031,In-Process Quality Check,2023-10-01 00:46:08.436276,Machine Y,4194
BATCH_00031,Assembly/Packaging,2023-10-01 05:14:48.878261,Worker B,4194
BATCH_00031,Final Quality Check,2023-10-01 05:38:06.010183,Worker A,4194
BATCH_00031,Storage (Finished Goods),2023-10-01 08:05:15.335502,Worker B,4194
BATCH_00031,Order Fulfillment,2023-10-01 09:18:58.472780,Worker B,4194
BATCH_00031,Shipment,2023-10-01 10:04:45.556463,Worker A,4194
BATCH_00032,Raw Material Arrival,2023-09-30 12:33:30.482955,Machine X,1989
BATCH_00032,Raw Material Arrival,2023-09-30 12:50:19.430835,Worker A,1989
BATCH_00032,REWORK_Quality Check (Raw Material),2023-09-30 13:47:13.747295,Machine X,1989
BATCH_00032,Raw Material Arrival,2023-09-30 14:09:14.890421,Worker A,1989
BATCH_00032,REWORK_Quality Check (Raw Material),2023-09-30 14:25:06.624608,Worker B,1989
BATCH_00032,Raw Material Arrival,2023-09-30 14:33:57.704676,Worker A,1989
BATCH_00032,Quality Check (Raw Material),2023-09-30 15:08:38.913510,Worker A,1989
BATCH_00032,Material Allocation,2023-09-30 15:51:47.124205,Warehouse Staff 1,1989
BATCH_00032,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,1989
BATCH_00032,In-Process Quality Check,2023-10-01 01:09:17.489994,Machine X,1989
BATCH_00032,Assembly/Packaging,2023-10-01 05:39:36.757839,Machine Y,1989
BATCH_00032,REWORK_Final Quality Check,2023-10-01 05:58:08.801083,Warehouse Staff 1,1989
BATCH_00032,Final Quality Check,2023-10-01 06:48:40.667113,Worker B,1989
BATCH_00032,Storage (Finished Goods),2023-10-01 09:42:21.096697,Machine Y,1989
BATCH_00032,Order Fulfillment,2023-10-01 11:38:30.672651,Worker A,1989
BATCH_00032,Shipment,2023-10-01 11:58:40.393711,Worker A,1989
BATCH_00033,Raw Material Arrival,2023-09-30 13:27:31.029259,Worker A,3537
BATCH_00033,Raw Material Arrival,2023-09-30 13:32:38.437216,Machine Y,3537
BATCH_00033,Quality Check (Raw Material),2023-09-30 13:51:56.390977,Worker A,3537
BATCH_00033,Storage (Raw Material),2023-09-30 15:27:30.409326,Warehouse Staff 1,3537
BATCH_00033,Material Allocation,2023-09-30 15:46:04.692425,Worker A,3537
BATCH_00033,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3537
BATCH_00033,In-Process Quality Check,2023-10-01 00:28:06.922532,Machine Y,3537
BATCH_00033,Assembly/Packaging,2023-10-01 02:52:10.178192,Worker A,3537
BATCH_00033,Final Quality Check,2023-10-01 03:37:04.734093,Worker A,3537
BATCH_00033,Storage (Finished Goods),2023-10-01 05:12:09.552242,Machine Y,3537
BATCH_00033,Order Fulfillment,2023-10-01 06:58:55.599390,Machine X,3537
BATCH_00033,Shipment,2023-10-01 07:34:11.173055,Warehouse Staff 1,3537
BATCH_00034,Raw Material Arrival,2023-09-30 21:10:40.263500,Machine X,3491
BATCH_00034,Raw Material Arrival,2023-09-30 21:33:07.738293,Warehouse Staff 1,3491
BATCH_00034,Quality Check (Raw Material),2023-09-30 22:13:24.873697,Machine X,3491
BATCH_00034,Storage (Raw Material),2023-09-30 23:51:20.112610,Warehouse Staff 1,3491
BATCH_00034,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3491
BATCH_00034,Material Allocation,2023-10-01 00:33:47.699689,Machine X,3491
BATCH_00034,REWORK_In-Process Quality Check,2023-10-01 01:16:19.664541,Warehouse Staff 1,3491
BATCH_00034,In-Process Quality Check,2023-10-01 02:44:30.459926,Worker A,3491
BATCH_00034,Assembly/Packaging,2023-10-01 05:12:38.821595,Machine Y,3491
BATCH_00034,Final Quality Check,2023-10-01 06:15:32.610471,Warehouse Staff 1,3491
BATCH_00034,Storage (Finished Goods),2023-10-01 07:40:36.905417,Warehouse Staff 1,3491
BATCH_00034,Order Fulfillment,2023-10-01 08:19:08.933812,Warehouse Staff 1,3491
BATCH_00034,Shipment,2023-10-01 08:29:39.307064,Warehouse Staff 1,3491
BATCH_00035,Raw Material Arrival,2023-09-30 17:36:05.035634,Machine Y,3249
BATCH_00035,Raw Material Arrival,2023-09-30 17:48:41.790603,Worker B,3249
BATCH_00035,REWORK_Quality Check (Raw Material),2023-09-30 18:05:49.529691,Machine Y,3249
BATCH_00035,Raw Material Arrival,2023-09-30 18:23:46.808355,Warehouse Staff 1,3249
BATCH_00035,Quality Check (Raw Material),2023-09-30 18:55:24.768682,Machine Y,3249
BATCH_00035,Storage (Raw Material),2023-09-30 19:32:22.237874,Worker A,3249
BATCH_00035,Material Allocation,2023-09-30 20:14:10.260298,Machine Y,3249
BATCH_00035,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,3249
BATCH_00035,In-Process Quality Check,2023-10-01 01:09:17.488288,Worker B,3249
BATCH_00035,Assembly/Packaging,2023-10-01 05:30:03.083369,Warehouse Staff 1,3249
BATCH_00035,Final Quality Check,2023-10-01 05:58:03.717872,Worker A,3249
BATCH_00035,Storage (Finished Goods),2023-10-01 08:24:18.677991,Machine Y,3249
BATCH_00035,Order Fulfillment,2023-10-01 09:48:30.636291,Machine X,3249
BATCH_00035,Shipment,2023-10-01 09:55:13.409361,Worker B,3249
BATCH_00036,Raw Material Arrival,2023-09-30 19:32:19.082897,Machine X,795
BATCH_00036,Raw Material Arrival,2023-09-30 19:45:10.134314,Worker B,795
BATCH_00036,Quality Check (Raw Material),2023-09-30 20:28:53.829194,Worker B,795
BATCH_00036,Storage (Raw Material),2023-09-30 21:33:08.615728,Machine X,795
BATCH_00036,Material Allocation,2023-09-30 22:01:38.861216,Worker A,795
BATCH_00036,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,795
BATCH_00036,In-Process Quality Check,2023-10-01 01:10:02.284750,Machine Y,795
BATCH_00036,Assembly/Packaging,2023-10-01 05:22:30.726196,Worker A,795
BATCH_00036,Final Quality Check,2023-10-01 05:59:12.182304,Worker A,795
BATCH_00036,Storage (Finished Goods),2023-10-01 07:37:01.265180,Worker A,795
BATCH_00036,Order Fulfillment,2023-10-01 08:31:38.252836,Worker A,795
BATCH_00036,Shipment,2023-10-01 09:20:21.774856,Machine X,795
BATCH_00037,Raw Material Arrival,2023-09-30 20:02:52.113735,Worker A,4697
BATCH_00037,Raw Material Arrival,2023-09-30 20:30:53.587416,Worker B,4697
BATCH_00037,Quality Check (Raw Material),2023-09-30 21:22:08.726147,Worker B,4697
BATCH_00037,Material Allocation,2023-09-30 22:00:06.417708,Worker A,4697
BATCH_00037,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,4697
BATCH_00037,In-Process Quality Check,2023-10-01 00:42:37.565137,Worker B,4697
BATCH_00037,Assembly/Packaging,2023-10-01 03:54:20.774773,Worker B,4697
BATCH_00037,Final Quality Check,2023-10-01 04:33:28.099073,Worker A,4697
BATCH_00037,Storage (Finished Goods),2023-10-01 05:56:06.564971,Machine X,4697
BATCH_00037,Order Fulfillment,2023-10-01 07:24:39.877479,Worker A,4697
BATCH_00037,Shipment,2023-10-01 08:03:03.563909,Worker A,4697
BATCH_00038,Raw Material Arrival,2023-09-30 14:37:30.924866,Machine Y,2768
BATCH_00038,Raw Material Arrival,2023-09-30 15:00:18.078377,Warehouse Staff 1,2768
BATCH_00038,REWORK_Quality Check (Raw Material),2023-09-30 15:40:33.893380,Warehouse Staff 1,2768
BATCH_00038,Raw Material Arrival,2023-09-30 16:08:14.543265,Machine X,2768
BATCH_00038,Quality Check (Raw Material),2023-09-30 16:59:37.039507,Warehouse Staff 1,2768
BATCH_00038,Storage (Raw Material),2023-09-30 18:56:42.231430,Machine Y,2768
BATCH_00038,Material Allocation,2023-09-30 19:32:39.530870,Machine X,2768
BATCH_00038,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2768
BATCH_00038,In-Process Quality Check,2023-10-01 00:34:35.025914,Machine Y,2768
BATCH_00038,Assembly/Packaging,2023-10-01 04:28:27.896506,Machine X,2768
BATCH_00038,Final Quality Check,2023-10-01 05:43:23.836075,Machine X,2768
BATCH_00038,Storage (Finished Goods),2023-10-01 08:23:52.199708,Machine Y,2768
BATCH_00038,REWORK_Order Fulfillment,2023-10-01 09:05:43.668885,Warehouse Staff 1,2768
BATCH_00038,Order Fulfillment,2023-10-01 10:20:32.616233,Machine X,2768
BATCH_00038,Shipment,2023-10-01 11:11:09.382202,Machine X,2768
BATCH_00039,Raw Material Arrival,2023-09-30 20:26:36.605665,Machine Y,1071
BATCH_00039,Raw Material Arrival,2023-09-30 20:48:07.362594,Warehouse Staff 1,1071
BATCH_00039,Quality Check (Raw Material),2023-09-30 21:44:49.722754,Worker A,1071
BATCH_00039,Storage (Raw Material),2023-09-30 23:04:29.654836,Machine Y,1071
BATCH_00039,Material Allocation,2023-09-30 23:40:26.877825,Machine Y,1071
BATCH_00039,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1071
BATCH_00039,REWORK_In-Process Quality Check,2023-10-01 00:56:31.223560,Machine Y,1071
BATCH_00039,In-Process Quality Check,2023-10-01 01:52:47.766480,Warehouse Staff 1,1071
BATCH_00039,REWORK_Assembly/Packaging,2023-10-01 03:07:04.377136,Machine Y,1071
BATCH_00039,REWORK_Assembly/Packaging,2023-10-01 05:26:24.666969,Machine X,1071
BATCH_00039,Assembly/Packaging,2023-10-01 08:05:33.417535,Machine X,1071
BATCH_00039,Final Quality Check,2023-10-01 09:16:50.223797,Worker A,1071
BATCH_00039,Storage (Finished Goods),2023-10-01 11:28:26.791843,Worker A,1071
BATCH_00039,REWORK_Order Fulfillment,2023-10-01 12:59:14.555922,Worker B,1071
BATCH_00039,Order Fulfillment,2023-10-01 14:37:52.366658,Machine X,1071
BATCH_00039,Shipment,2023-10-01 15:19:23.295497,Machine Y,1071
BATCH_00040,Raw Material Arrival,2023-09-30 15:17:53.532150,Warehouse Staff 1,1824
BATCH_00040,Raw Material Arrival,2023-09-30 15:35:49.437517,Worker B,1824
BATCH_00040,Quality Check (Raw Material),2023-09-30 16:29:07.177347,Warehouse Staff 1,1824
BATCH_00040,Storage (Raw Material),2023-09-30 17:06:01.432603,Machine Y,1824
BATCH_00040,Material Allocation,2023-09-30 17:45:09.260806,Worker B,1824
BATCH_00040,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,1824
BATCH_00040,In-Process Quality Check,2023-10-01 00:33:09.870229,Worker A,1824
BATCH_00040,Assembly/Packaging,2023-10-01 03:42:34.307683,Machine X,1824
BATCH_00040,REWORK_Final Quality Check,2023-10-01 04:04:00.957566,Worker B,1824
BATCH_00040,Final Quality Check,2023-10-01 04:22:12.622678,Machine Y,1824
BATCH_00040,Storage (Finished Goods),2023-10-01 06:30:15.893439,Warehouse Staff 1,1824
BATCH_00040,Order Fulfillment,2023-10-01 07:04:17.656801,Warehouse Staff 1,1824
BATCH_00040,Shipment,2023-10-01 07:40:18.816640,Worker A,1824
BATCH_00041,Raw Material Arrival,2023-09-30 14:35:16.758596,Machine Y,4960
BATCH_00041,Raw Material Arrival,2023-09-30 14:57:48.338422,Machine Y,4960
BATCH_00041,Quality Check (Raw Material),2023-09-30 15:33:10.781940,Machine Y,4960
BATCH_00041,Storage (Raw Material),2023-09-30 16:17:21.638600,Machine X,4960
BATCH_00041,Material Allocation,2023-09-30 16:51:49.868836,Worker A,4960
BATCH_00041,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,4960
BATCH_00041,In-Process Quality Check,2023-10-01 01:18:08.476715,Machine X,4960
BATCH_00041,Assembly/Packaging,2023-10-01 05:35:42.283022,Machine Y,4960
BATCH_00041,Final Quality Check,2023-10-01 06:38:03.362887,Machine Y,4960
BATCH_00041,Storage (Finished Goods),2023-10-01 08:33:29.133623,Machine X,4960
BATCH_00041,Order Fulfillment,2023-10-01 08:58:06.982092,Machine Y,4960
BATCH_00041,Shipment,2023-10-01 09:34:48.409314,Warehouse Staff 1,4960
BATCH_00042,Raw Material Arrival,2023-09-30 17:01:52.157048,Machine Y,2911
BATCH_00042,Raw Material Arrival,2023-09-30 17:23:42.296973,Warehouse Staff 1,2911
BATCH_00042,Quality Check (Raw Material),2023-09-30 17:41:26.450822,Warehouse Staff 1,2911
BATCH_00042,Storage (Raw Material),2023-09-30 19:03:34.391530,Worker B,2911
BATCH_00042,Material Allocation,2023-09-30 19:20:58.439337,Warehouse Staff 1,2911
BATCH_00042,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2911
BATCH_00042,In-Process Quality Check,2023-10-01 00:27:04.196505,Worker B,2911
BATCH_00042,Assembly/Packaging,2023-10-01 05:22:04.570427,Warehouse Staff 1,2911
BATCH_00042,Final Quality Check,2023-10-01 05:50:59.680840,Machine Y,2911
BATCH_00042,Storage (Finished Goods),2023-10-01 08:04:40.523039,Worker A,2911
BATCH_00042,Order Fulfillment,2023-10-01 08:36:32.422648,Warehouse Staff 1,2911
BATCH_00042,Shipment,2023-10-01 09:10:12.606626,Worker B,2911
BATCH_00043,Raw Material Arrival,2023-09-30 18:31:49.453917,Machine Y,1420
BATCH_00043,Raw Material Arrival,2023-09-30 18:42:26.313119,Worker A,1420
BATCH_00043,Quality Check (Raw Material),2023-09-30 19:20:28.969772,Machine X,1420
BATCH_00043,Storage (Raw Material),2023-09-30 20:52:39.622131,Worker B,1420
BATCH_00043,Material Allocation,2023-09-30 21:23:26.607805,Machine X,1420
BATCH_00043,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1420
BATCH_00043,In-Process Quality Check,2023-10-01 00:40:27.253357,Worker A,1420
BATCH_00043,Assembly/Packaging,2023-10-01 03:32:45.605813,Worker A,1420
BATCH_00043,Final Quality Check,2023-10-01 03:53:30.954209,Machine Y,1420
BATCH_00043,Storage (Finished Goods),2023-10-01 05:17:56.958776,Machine Y,1420
BATCH_00043,Order Fulfillment,2023-10-01 06:40:49.738766,Machine X,1420
BATCH_00043,Shipment,2023-10-01 06:47:11.360803,Warehouse Staff 1,1420
BATCH_00044,Raw Material Arrival,2023-09-30 12:31:13.843916,Warehouse Staff 1,2820
BATCH_00044,Raw Material Arrival,2023-09-30 12:46:43.793871,Machine X,2820
BATCH_00044,Quality Check (Raw Material),2023-09-30 13:29:01.035355,Machine X,2820
BATCH_00044,Storage (Raw Material),2023-09-30 15:05:49.032249,Warehouse Staff 1,2820
BATCH_00044,Material Allocation,2023-09-30 15:46:15.846001,Warehouse Staff 1,2820
